p_match,inns,bat,p_bat,team_bat,bowl,p_bowl,team_bowl,ball,ball_id,outcome,score,out,dismissal,p_out,over,noball,wide,byes,legbyes,cur_bat_runs,cur_bat_bf,cur_bowl_ovr,cur_bowl_wkts,cur_bowl_runs,inns_runs,inns_wkts,inns_balls,inns_runs_rem,inns_balls_rem,inns_rr,inns_rrr,target,max_balls,date,year,ground,country,winner,toss,competition,bat_hand,bowl_style,bowl_kind,batruns,ballfaced,bowlruns,bat_out,wagonX,wagonY,wagonZone,line,length,shot,control,predscore,wprob
1137475,1,Akshu Fernando,362076,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,4,16.04,run,1,False,,362076,17,0,0,0,0,20,13,2.4,0,30,142,3,100,,0,8.52,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,10.01,four,4,False,,48748,11,0,0,0,0,5,2,1.1,0,14,86,2,61,,0,8.45,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,10.02,no run,0,False,,48748,11,0,0,0,0,5,3,1.2,0,14,86,2,62,,0,8.32,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,10.03,wide,1,False,,48748,11,0,1,0,0,5,3,1.2,0,15,87,2,62,,0,8.41,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,0,1,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,4,10.04,no run,0,False,,48748,11,0,0,0,0,5,4,1.3,0,15,87,2,63,,0,8.28,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,10.05,run,2,False,,48748,11,0,0,0,0,7,5,1.4,0,17,89,2,64,,0,8.34,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,10.06,run,2,False,,48748,11,0,0,0,0,9,6,1.5,0,19,91,2,65,,0,8.4,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,7,10.07,four,4,False,,48748,11,0,0,0,0,13,7,2.0,0,23,95,2,66,,0,8.63,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,16.02,run,1,False,,48748,17,0,0,0,0,29,20,2.2,0,25,137,3,98,,0,8.38,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,16.05,no run,0,False,,48748,17,0,0,0,0,29,21,2.5,0,30,142,3,101,,0,8.43,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137475,1,Sameera de Zoysa,48748,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,16.06,bye,1,False,,48748,17,0,0,1,0,29,22,3.0,0,30,143,3,102,,0,8.41,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155325,1,Dimuth Karunaratne,227772,Galle,Lasith Malinga,49758,Kandy,2,2.02,no run,0,False,,227772,3,0,0,0,0,0,2,1.2,0,8,15,1,14,,0,6.42,,,0,2018-08-25,2018,Rangiri Dambulla International Stadium,Sri Lanka,Galle,Galle,SL2020,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155325,1,Dimuth Karunaratne,227772,Galle,Lasith Malinga,49758,Kandy,3,2.03,run,1,False,,227772,3,0,0,0,0,1,3,1.3,0,9,16,1,15,,0,6.4,,,0,2018-08-25,2018,Rangiri Dambulla International Stadium,Sri Lanka,Galle,Galle,SL2020,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Madushanka,428366,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,15.02,wide,1,False,,428366,16,0,1,0,0,6,8,2.1,0,17,139,5,91,45.0,29,9.16,9.31,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,0,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Madushanka,428366,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,15.03,run,1,False,,428366,16,0,0,0,0,7,9,2.2,0,18,140,5,92,44.0,28,9.13,9.42,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Madushanka,428366,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,15.05,four,4,False,,428366,16,0,0,0,0,11,10,2.4,0,23,145,5,94,39.0,26,9.25,9.0,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Madushanka,428366,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,15.06,run,2,False,,428366,16,0,0,0,0,13,11,2.5,0,25,147,5,95,37.0,25,9.28,8.88,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Madushanka,428366,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,7,15.07,run,2,False,,428366,16,0,0,0,0,15,12,3.0,0,27,149,5,96,35.0,24,9.31,8.75,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1155330,1,Lahiru Madushanka,428366,Colombo,Lasith Malinga,49758,Kandy,4,18.04,run,1,False,,428366,19,0,0,0,0,1,1,3.4,1,35,147,5,112,,0,7.87,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Lakshan Sandakan,429738,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,17.03,leg bye,1,False,,429738,18,0,0,0,1,0,1,3.3,1,31,161,8,105,23.0,15,9.2,9.2,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137496,2,Lakshan Sandakan,429738,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,17.05,leg bye,1,False,,429738,18,0,0,0,1,0,2,3.5,1,32,163,8,107,21.0,13,9.14,9.69,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1174756,2,Nipun Haggalla,790641,Bloomfield Cricket and Athletic Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,15.01,run,1,False,,790641,16,0,0,0,0,1,1,2.1,1,9,98,4,91,95.0,29,6.46,19.65,193.0,120,2019-02-16,2019,"Burgher Recreation Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Bloomfield Cricket and Athletic Club,SLC T20,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1174756,2,Nipun Haggalla,790641,Bloomfield Cricket and Athletic Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,15.05,run,1,False,,790641,16,0,0,0,0,2,2,2.5,1,13,102,4,95,91.0,25,6.44,21.84,193.0,120,2019-02-16,2019,"Burgher Recreation Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Bloomfield Cricket and Athletic Club,SLC T20,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1174756,2,Nipun Haggalla,790641,Bloomfield Cricket and Athletic Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,17.02,run,1,False,,790641,18,0,0,0,0,5,6,3.2,1,16,111,4,104,82.0,16,6.4,30.75,193.0,120,2019-02-16,2019,"Burgher Recreation Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Bloomfield Cricket and Athletic Club,SLC T20,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1174756,2,Nipun Haggalla,790641,Bloomfield Cricket and Athletic Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,17.05,run,1,False,,790641,18,0,0,0,0,6,7,3.5,1,19,114,4,107,79.0,13,6.39,36.46,193.0,120,2019-02-16,2019,"Burgher Recreation Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Bloomfield Cricket and Athletic Club,SLC T20,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137491,2,Kavishka Anjula,790635,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,7.01,no run,0,False,,790635,8,0,0,0,0,10,6,1.1,1,3,62,2,43,104.0,77,8.65,8.1,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137491,2,Kavishka Anjula,790635,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,7.02,run,1,False,,790635,8,0,0,0,0,11,7,1.2,1,4,63,2,44,103.0,76,8.59,8.13,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137491,2,Kavishka Anjula,790635,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,7.05,run,1,False,,790635,8,0,0,0,0,12,8,1.5,2,5,65,3,47,101.0,73,8.29,8.3,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137452,2,Hasitha Nirmal,413268,Police Sports Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,0.06,four,4,False,,413268,1,0,0,0,0,4,1,1.0,1,6,6,1,6,201.0,114,6.0,10.57,207.0,120,2018-02-25,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Nondescripts Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1137452,2,Sachitha Jayathilake,727399,Police Sports Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,17.01,run,1,False,,727399,18,0,0,0,0,3,3,3.1,2,27,148,6,103,59.0,17,8.62,20.82,207.0,120,2018-02-25,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Nondescripts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137452,2,Sachitha Jayathilake,727399,Police Sports Club,Lasith Malinga,49758,Nondescripts Cricket Club,4,17.04,run,1,False,,727399,18,0,0,0,0,4,4,3.4,2,31,152,6,106,55.0,14,8.6,23.57,207.0,120,2018-02-25,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Nondescripts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137485,2,Kasun Vidura,568255,Chilaw Marians Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,2.02,no run,0,False,,568255,3,0,0,0,0,0,1,1.2,1,7,14,3,14,110.0,64,6.0,10.31,124.0,78,2018-03-02,2018,Colombo Cricket Club Ground,Sri Lanka,Nondescripts Cricket Club,Chilaw Marians Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137485,2,Kasun Vidura,568255,Chilaw Marians Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,2.03,run,1,False,,568255,3,0,0,0,0,1,2,1.3,1,8,15,3,15,109.0,63,6.0,10.38,124.0,78,2018-03-02,2018,Colombo Cricket Club Ground,Sri Lanka,Nondescripts Cricket Club,Chilaw Marians Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137485,2,Kasun Vidura,568255,Chilaw Marians Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,2.05,no run,0,False,,568255,3,0,0,0,0,1,3,1.5,2,8,15,4,17,109.0,61,5.29,10.72,124.0,78,2018-03-02,2018,Colombo Cricket Club Ground,Sri Lanka,Nondescripts Cricket Club,Chilaw Marians Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137485,2,Kasun Vidura,568255,Chilaw Marians Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,2.06,run,1,False,,568255,3,0,0,0,0,2,4,2.0,2,9,16,4,18,108.0,60,5.33,10.8,124.0,78,2018-03-02,2018,Colombo Cricket Club Ground,Sri Lanka,Nondescripts Cricket Club,Chilaw Marians Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137475,1,Nishan Peiris,821573,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,19.02,run,1,False,,821573,20,0,0,0,0,1,1,3.2,0,32,162,8,116,,0,8.37,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137475,1,Nishan Peiris,821573,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,4,19.04,run,2,False,,821573,20,0,0,0,0,3,2,3.4,0,35,165,8,118,,0,8.38,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1137475,1,Nishan Peiris,821573,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,19.05,no run,0,False,,821573,20,0,0,0,0,3,3,3.5,0,35,165,8,119,,0,8.31,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137475,1,Nishan Peiris,821573,Ragama Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,19.06,no run,0,False,,821573,20,0,0,0,0,3,4,4.0,0,35,165,8,120,,0,8.25,,,0,2018-03-01,2018,"Bloomfield Cricket and Athletic Club Ground, Colombo",Sri Lanka,Ragama Cricket Club,Ragama Cricket Club,SLC Twenty-20 Tournament,LHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Gamage,268845,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,4,17.04,run,1,False,,268845,18,0,0,0,0,1,2,3.4,1,32,162,8,106,22.0,14,9.16,9.42,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137496,2,Lahiru Gamage,268845,Colombo Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,17.06,four,4,False,,268845,18,0,0,0,0,5,3,4.0,1,36,167,8,108,17.0,12,9.27,8.5,184.0,120,2018-03-08,2018,"P Sara Oval, Colombo",Sri Lanka,Nondescripts Cricket Club,Colombo Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,15.01,run,1,False,,653033,16,0,0,0,0,17,11,2.1,2,7,131,5,91,35.0,29,8.63,7.24,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,15.03,run,1,False,,653033,16,0,0,0,0,18,12,2.3,2,9,133,5,93,33.0,27,8.58,7.33,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,15.06,no run,0,False,,653033,16,0,0,0,0,18,13,3.0,2,10,134,5,96,32.0,24,8.37,8.0,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,17.01,no run,0,False,,653033,18,0,0,0,0,25,19,3.1,2,10,142,5,103,24.0,17,8.27,8.47,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,17.02,run,2,False,,653033,18,0,0,0,0,27,20,3.2,2,12,144,5,104,22.0,16,8.3,8.25,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,17.03,run,1,False,,653033,18,0,0,0,0,28,21,3.3,2,13,145,5,105,21.0,15,8.28,8.4,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137491,2,Priyamal Perera,653033,Colts Cricket Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,17.05,out,0,True,bowled,653033,18,0,0,0,0,28,22,3.5,3,14,146,6,107,20.0,13,8.18,9.23,166.0,120,2018-03-04,2018,"FTZ Sports Complex (Board of Investment), Katunayake",Sri Lanka,Nondescripts Cricket Club,Colts Cricket Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,1,16.01,run,1,False,,653033,17,0,0,0,0,14,15,2.1,0,15,123,4,97,,0,7.6,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,3,16.03,run,1,False,,653033,17,0,0,0,0,15,16,2.2,0,18,126,4,98,,0,7.71,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,6,16.06,no run,0,False,,653033,17,0,0,0,0,15,17,2.5,0,23,131,4,101,,0,7.78,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,7,16.07,four,4,False,,653033,17,0,0,0,0,19,18,3.0,0,27,135,4,102,,0,7.94,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,4,1,4,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,1,18.01,run,1,False,,653033,19,0,0,0,0,22,21,3.1,0,28,140,4,109,,0,7.7,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,5,18.05,run,2,False,,653033,19,0,0,0,0,24,22,3.5,1,37,149,5,113,,0,7.91,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,2,1,2,True,0,0,0,,,,,-1,-1.0
1155330,1,Priyamal Perera,653033,Colombo,Lasith Malinga,49758,Kandy,6,18.06,no run,0,False,,653033,19,0,0,0,0,24,23,4.0,1,37,149,5,114,,0,7.84,,,0,2018-08-29,2018,Pallekele International Cricket Stadium,Sri Lanka,Kandy,Colombo,SL2020,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137464,1,Lisula Lakshan,1070042,Burgher Recreation Club,Lasith Malinga,49758,Nondescripts Cricket Club,1,16.01,wide,2,False,,1070042,17,0,2,0,0,2,3,2.0,1,10,122,4,96,,0,7.62,,,0,2018-02-27,2018,"Colts Cricket Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Burgher Recreation Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,0,2,True,0,0,0,,,,,-1,-1.0
1137464,1,Lisula Lakshan,1070042,Burgher Recreation Club,Lasith Malinga,49758,Nondescripts Cricket Club,3,16.03,run,1,False,,1070042,17,0,0,0,0,3,4,2.2,2,11,123,5,98,,0,7.53,,,0,2018-02-27,2018,"Colts Cricket Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Burgher Recreation Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,1,1,1,True,0,0,0,,,,,-1,-1.0
1137464,1,Lisula Lakshan,1070042,Burgher Recreation Club,Lasith Malinga,49758,Nondescripts Cricket Club,6,16.06,out,0,True,caught,1070042,17,0,0,0,0,3,5,2.5,3,14,126,6,101,,0,7.48,,,0,2018-02-27,2018,"Colts Cricket Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Burgher Recreation Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,1,0,True,0,0,0,,,,,-1,-1.0
1137464,1,Suraj Randiv,50438,Burgher Recreation Club,Lasith Malinga,49758,Nondescripts Cricket Club,2,19.02,wide,2,False,,50438,20,0,2,0,0,3,5,3.1,3,17,135,8,115,,0,7.04,,,0,2018-02-27,2018,"Colts Cricket Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Burgher Recreation Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,0,0,2,True,0,0,0,,,,,-1,-1.0
1137464,1,Suraj Randiv,50438,Burgher Recreation Club,Lasith Malinga,49758,Nondescripts Cricket Club,5,19.05,four,4,True,run out,414677,20,0,0,0,0,3,5,3.4,3,24,142,9,118,,0,7.22,,,0,2018-02-27,2018,"Colts Cricket Club Ground, Colombo",Sri Lanka,Nondescripts Cricket Club,Burgher Recreation Club,SLC Twenty-20 Tournament,RHB,RF,pace bowler,4,1,4,False,0,0,0,,,,,-1,-1.0
